,cid,text,time,author,channel,votes,photo,heart,reply,time_parsed,polarity
331,Ugw3Cz9jAfbYBXSmfQp4AaABAg,wow look amazing,9 months ago,@JR-ii5de,UCsOg_9l5j7QfMJyIawOzbdg,0,https://yt3.ggpht.com/ytc/AOPolaSLesHYO3EtBALRdsU9owl3L19jIA-s4MKz11k=s176-c-k-c0x00ffffff-no-rj,False,False,1667435794.473719,0.35000000000000003
332,Ugw_NgGyvaKaYRKHK8J4AaABAg,wow great catch cook mouth watering,1 year ago,@rascon_cabron6340,UCKzMjxDmH2LwxLY4bB6nszw,0,https://yt3.ggpht.com/ytc/AOPolaRlWPBO7OAGkQgNsJNcD1JHrT-kM_rBQiDeBchh=s176-c-k-c0x00ffffff-no-rj,False,False,1659486994.474745,0.45
333,UgzMOQJaftzMlZHhxTp4AaABAg,2105 lol reaction good part,7 months ago,@JSprayaEntertainment,UCe_hnJ06Mbljx4wQRpd_XLw,0,https://yt3.ggpht.com/ytc/AOPolaSHQyiZ4fTrjV98RYseSkSPo9DP6lE3VOUzi8kR=s176-c-k-c0x00ffffff-no-rj,False,False,1672709794.47674,0.75
334,Ugwf8NEPJWZs3LlNPK94AaABAg,that family feeder man Awesome job,5 months ago,@roostermbakb6727,UCltq1xFj13WyHlDz3omdeBw,0,https://yt3.ggpht.com/Xey5xnSw6aqNKVJy87vLPKfNjz_njurMCPzNwepHagDUGexTzpFQPYtL69emXzpist9J4cSH9T8=s176-c-k-c0x00ffffff-no-rj,False,False,1677807394.478711,1.0
335,UgyL5WNNdxsVTW4ogmR4AaABAg,just come across channel love video food DROOLIN,5 months ago,@nathanguerrero959,UCybP22_hAvQGgp_DcglWT7g,0,https://yt3.ggpht.com/ytc/AOPolaTuIh7vIUKsO-jPSg0U2XVld1HiTlH0t9JC=s176-c-k-c0x00ffffff-no-rj,False,False,1677807394.479715,0.5
336,UgyvEoEggJUvLOKUkHB4AaABAg,I do not like taste salmon look great,9 months ago,@BlackRoseRedHibiscus,UC2zht6gs-x6HjAco2ekyq5A,0,https://yt3.ggpht.com/ytc/AOPolaQa_I6fsDMR-9LRIxKQjf_h1Go6SMvYq92xVQ=s176-c-k-c0x00ffffff-no-rj,False,False,1667435794.481431,0.8
337,UgxRHrvDSDv-BrUgJKx4AaABAg,need learn fish look good,5 days ago,@codered771,UCmyPKwJbG_IKinBnC4Oi8Gw,0,https://yt3.ggpht.com/7H9qtDpBowNTyuCvBu3rHgRrCmr3U6Ne53kCxknp3CV7rR-GUXYxEtrbO8pW9d6y71YghnvCfMI=s176-c-k-c0x00ffffff-no-rj,False,False,1690590994.481431,0.7
338,UgzFq9X8Co9y3qVZujN4AaABAg,that look amazing,4 months ago,@skelley6136,UCvqU_Fd-wMAusx51gshEUWQ,0,https://yt3.ggpht.com/ytc/AOPolaRj6k8MjqYfExDZ2ZkcwygD4Jqt76GLxXvOvA=s176-c-k-c0x00ffffff-no-rj,False,False,1680482194.483437,0.6000000000000001
339,Ugyed1Pun6_130C7gnt4AaABAg,another great video smoke fish look awesome and wonder ever try turnip fire throw whole thing fire eat inside do good side dish,1 year ago (edited),@Outdoorswithmike,UCEYFlur08iA8qxtt0QtUd5w,0,https://yt3.ggpht.com/7yptz4r-oK0PLWxj0bwDOVosZhJ5OBK9YiyWt7pFHvYsr3N-KXEMcj1JUeO1N35C48TrXhWMUQ=s176-c-k-c0x00ffffff-no-rj,False,False,1659486994.484438,0.675
340,UgxePcZluXlDSN978L14AaABAg,for reason remind smoke spatchcock turkey I make thanksgive,1 year ago,@reelin_it_with_jake,UCg-UkcAW4OrJk4dpnV6-qAw,0,https://yt3.ggpht.com/guKYnfJTmE01JmkaMos63kFXumLHhQNpart0WQBOeHB2OlItya5NHwE_esR1a45V6q5E3JU04A=s176-c-k-c0x00ffffff-no-rj,False,False,1659486994.485437,0.0
341,Ugz4FSbGRYnXEUlhmn14AaABAg,nice catch man question work make coal instead thank,5 months ago,@ALD7MI2011,UCY_0Co9-Yv6qvMQAsDRCieg,0,https://yt3.ggpht.com/ytc/AOPolaSb7p0ZoPF24qsBDqd3YlQQoyfayMiv4U5A8HEbdw=s176-c-k-c0x00ffffff-no-rj,False,False,1677807394.48744,0.6
342,UgzZCfuav444tIRRCtZ4AaABAg,another great video Taku the salmon make mouth water Haha I should not watch YT channel specifically work,11 months ago,@jaechea7644,UC0YK1dgt8JxAJgNiYQYwN_A,0,https://yt3.ggpht.com/ytc/AOPolaTLbfkiAI5m1bYwwPP3Vkn7bT9BCaxZrdQey4WDr20=s176-c-k-c0x00ffffff-no-rj,False,False,1662165394.489876,0.5
343,Ugz3Q_4Rb9FxvTY5YDl4AaABAg,WOW the fish HUGE,8 months ago,@keivjiep6982,UCowoVhygaFN_n6uqFinshwg,0,https://yt3.ggpht.com/oVhGYCL8gYLgDTdmNokBPtYd48SE1LXfKTy6jgeepq7Wh_BCtjFgVmD2W1RO27tJlmJ05vC2=s176-c-k-c0x00ffffff-no-rj,False,False,1670031394.491883,0.25000000000000006
344,UgzaSh_C9Eh-1FhKHv54AaABAg,yaku video captivate interest I fan that salmon look delicious but forgot hand piece,7 months ago,@skyefire3385,UC8ro7--UpTHKYOofF-t7LMw,0,https://yt3.ggpht.com/ytc/AOPolaQEwlLplOIVqqg37JmsevjgVCZO1rr7H1m7FsBgIg=s176-c-k-c0x00ffffff-no-rj,False,False,1672709794.492877,1.0
345,UgxFltHScH8eY_iZHSV4AaABAg,question you re wear glove roe sticky would not want rod get sticky will not rod get sticky wear glove hold rod,5 months ago,@user-en9bf1eh8j,UCse502dBO6u3NBxPkrEGuGQ,1,https://yt3.ggpht.com/ytc/AOPolaTpdKuhd8x2CLns2V4ro3W-Mesno_EqC4Iy_w=s176-c-k-c0x00ffffff-no-rj,False,False,1677807394.494874,0.0
346,Ugz8BTS39428YNApN-t4AaABAg,hot smoke fav nice homemade brine you could also add soy sauce apple juice brine I ve find like oily leave skin course remove,7 months ago (edited),@guyh.4121,UCWoZCkyjBmSby2Fa4PIZpdg,0,https://yt3.ggpht.com/xEB3puFQrc-ioU0mt0v8lILi0RA4RKMW7EgSaJT0iGdKKhZ_8iqw4MH1dWtjJLNsbdN3LvLoTIs=s176-c-k-c0x00ffffff-no-rj,False,False,1672709794.496876,0.425
347,UgxjFLTQGux5dG6RtTV4AaABAg,the fishing spot beautiful,9 months ago,@phengfisherman7308,UCfPLffrvaFf6hUF72bXZfXg,0,https://yt3.ggpht.com/LOiKwEQFRa-nffzXUVmjOKztfjeNAGQCMOoTFjtMb5nFO7gerrb-d2Zvwh5PeQ3i6vn6nMFKfzI=s176-c-k-c0x00ffffff-no-rj,False,False,1667435794.497778,0.85
348,UgzJi7AkKYZNHRJqr4d4AaABAg,have King Salmon dinner tonight I think I live large I watch,5 months ago,@charlesbaldo,UC2DBUZKdwhZt_yYPpNmNQEQ,1,https://yt3.ggpht.com/24CVHLWR5DHC9B2OJhjFaXnAZ4kzTb60khuk1EdFCfnkzixrJRde3jTJi7yBYtDyCuKH5e2qAQ=s176-c-k-c0x00ffffff-no-rj,False,False,1677807394.907154,0.17532467532467533
349,UgzqLo44s93VxrevRzV4AaABAg,look delish,4 months ago,@lichtenschteinstrass,UCaRT5k3DEvATFRajDfpfpdw,0,https://yt3.ggpht.com/ytc/AOPolaSu1DDHHJZv5skq6gRa-Hy61inzgfhP3eqBMvRG=s176-c-k-c0x00ffffff-no-rj,False,False,1680482194.909161,0.0
350,Ugw873LERRVE2Di_lYB4AaABAg,sugar brine I m surprised would never guess sugar I usually kosher salt brine let sit da smoke cook,7 months ago,@AMNS.cyberpunk,UCu13rpyE_3jA7cBrQjlpkJw,0,https://yt3.ggpht.com/1uAKSj-9Ouwyd4joTo_8QLfInPx5F9zzw38jkumMXMBaF_PYS1D2wlDgt0VfXha6OJwNLVljDg=s176-c-k-c0x00ffffff-no-rj,False,False,1672709794.912166,-0.075
351,UgzJP59z3hrLX6TyHA54AaABAg,oh man mouth watering,11 months ago,@jaredstafford5565,UCPoR4-teeUMxDvR3ofwmLtA,0,https://yt3.ggpht.com/ytc/AOPolaSQv-thYAMg-QFlxijvnxy12PgMK2FK4HJK=s176-c-k-c0x00ffffff-no-rj,False,False,1662165394.914161,0.0
352,Ugwy8ql-hi0cj6GQBql4AaABAg,that awesome thank share,1 year ago,@winecountrystagingdesign8504,UCuWs3MHcGn8LVDXwCqVNxfw,0,https://yt3.ggpht.com/ytc/AOPolaRBB-gLRfZiHY-jr15ijHT-wbEK30m8S4hsj19V=s176-c-k-c0x00ffffff-no-rj,False,False,1659486994.915156,1.0
353,UgzDTA7PqCYxX6ZLwKB4AaABAg,I m go to one handfull sugar Dumps half bag hand,7 months ago,@spencerfranklin4780,UCyEhE4mhJMcRTFIRUQk8HKA,0,https://yt3.ggpht.com/ytc/AOPolaRMLpGhRg0_6VtBZavXaBpCFnrP4ZbY6pqq6w=s176-c-k-c0x00ffffff-no-rj,False,False,1672709794.918065,-0.16666666666666666
354,UgzoGzq1jOdwX5cDnIN4AaABAg,what kind wood use for smoking oak pine,4 months ago,@stevematsumura255,UCgfu-ropi_VgVO5yVtfn34A,0,https://yt3.ggpht.com/ytc/AOPolaQyVKEPoo_EXXoPSFM05egvNQlp-TBXZUPJvSm2=s176-c-k-c0x00ffffff-no-rj,False,False,1680482194.919159,0.6
355,UgyjefgRwTbp9WcTD3N4AaABAg,I ve always want try maybe fall chinook season or,1 year ago,@Paulpoission,UCH5_rCt2N-UJg1LpxC5QoHA,0,https://yt3.ggpht.com/I8dZsRolxcUSxHYNV9UZLrtJ_39hDhYhNKZlBQvDrwXZh1-16GZCk9Knqv6fhMmj0UqU7ZQH_Q=s176-c-k-c0x00ffffff-no-rj,False,False,1659486994.919159,0.0
356,Ugxik3br4o33GycyynB4AaABAg,can not work fast use small wooden stick make grill stand around stove cook fish crumble easily pressure make contraption likely fall piece,8 months ago,@lqfr8813,UCFEKeXeLWmo-Xeoi4_wdqWQ,0,https://yt3.ggpht.com/ytc/AOPolaRrSCK9OUsk_R_fvtnk_Oa_fjoy4pmfj1bCTA=s176-c-k-c0x00ffffff-no-rj,False,False,1670031394.921059,0.07666666666666667
357,UgwHGAKxFgbd0JM7sxx4AaABAg,man I want buy place ita freaking beautiful great video great video,11 months ago,@ianham4416,UCCjCM6LvXaVK_PElHCE2H7Q,0,https://yt3.ggpht.com/pzMeJFfePRgQPdOTYmLKH4Z-2U3fVRLjM_FYYEwaud3R16WrrxeUDFi0pna6d9IELRmnmLq71w=s176-c-k-c0x00ffffff-no-rj,False,False,1662165394.922293,0.8166666666666668
358,UgziJO3HyC9dlvwubdF4AaABAg,that smoke salmon look amazing u could also take skin afterwards fry make salmon skin chip,11 months ago,@grumplekin606,UCx106gIW2WnAZmcu2kTI_Gg,1,https://yt3.ggpht.com/ytc/AOPolaSWeJU_Cd694WS_3CjEBsmw3bbseASlK5ShGA=s176-c-k-c0x00ffffff-no-rj,False,False,1662165394.923398,0.6000000000000001
359,UgzUZQgjMfz27Y6Anst4AaABAg,Damn look fantastic,11 months ago,@daandemeyer1708,UC78ssO-TEE8jIyLr3C_1eaA,0,https://yt3.ggpht.com/ytc/AOPolaTXHjbojThT3xQ2qKUFgDYQt5aImQo1Y5dVr_k1=s176-c-k-c0x00ffffff-no-rj,False,False,1662165394.925444,0.4
360,UgzxGDSFG4XqQJPrLcF4AaABAg,I love salmon also that s great idea prepare salmon fish thank,4 months ago,@baddybooshy3111,UCoM4aTUrJ-yjw2N6TY7IqOA,0,https://yt3.ggpht.com/Rc0BswaM2wBOB4LyyH_Mz09X58F_aWCxF-3mU4miVKfZSiH7JXHbCceF2eDsfd_1vB-lDCJI=s176-c-k-c0x00ffffff-no-rj,False,False,1680482194.927417,0.65
361,Ugzr3tq0O7YseEI5yAF4AaABAg,Happy outdoorcheflife,11 months ago (edited),@abelnunez-guerrero3832,UCP2kqsLRGEGlO1_TK4SZK6Q,0,https://yt3.ggpht.com/ytc/AOPolaQSLRKYrI-oBjnNmZVqcPA3eIt8x1l4OnLHmYYjNyo=s176-c-k-c0x00ffffff-no-rj,False,False,1662165394.929422,0.8
362,UgzpRKJuxlEC19it7kJ4AaABAg,that look good,1 year ago,@gonzisonsbc,UC1JqEGW05WHXe-jo37WtuJQ,0,https://yt3.ggpht.com/ytc/AOPolaQGifX8qlkwr8B_mQXY6rrHySpwHPbt5mfkufZV=s176-c-k-c0x00ffffff-no-rj,False,False,1659486994.930399,0.7
363,UgxuFszAmJCaCg6V2D94AaABAg,bro look crazy good nice work,10 months ago,@misaelsantiago,UC86wsew0nW9u7XE-3Jh26fg,0,https://yt3.ggpht.com/ytc/AOPolaTPNHYE4_KIHo6kcDC6FccMRiEieG6WF-4x4LHH=s176-c-k-c0x00ffffff-no-rj,False,False,1664757394.932416,0.2333333333333333
364,UgxP4o0No24TzkKz0Rp4AaABAg,wow amazing video can not wait try,8 months ago,@garyfujinami9911,UCs-pf2ZOL5UDffe4cRCKRdg,0,https://yt3.ggpht.com/ytc/AOPolaSKrkuadvE8OnMgrgrJMvPFXpgi7ZTqlCN-enOs=s176-c-k-c0x00ffffff-no-rj,False,False,1670031394.9343,0.35000000000000003
365,UgxuF-7cQhpgrGcn6Id4AaABAg,I get wild catch salmon costco fill parasite look like clean what would parasite,10 months ago,@theeblueking,UCg0bA9-0rMrJmWVvARjfhVQ,0,https://yt3.ggpht.com/ytc/AOPolaRwa2zgEDSTGi5ALSdedBAzW27pN4lwE3szQitz=s176-c-k-c0x00ffffff-no-rj,False,False,1664757394.9353,0.23333333333333334
366,UgxZ0yIZYOfiIz9lc8J4AaABAg,pendatang baru pak dari negara indonesiasalam satu hobi mance pak dan salam satu konten youtube creator,11 months ago,@TULUSRECORD,UCeRCmmDmHbmIpVSN-3aM0GA,0,https://yt3.ggpht.com/qshS7bqplLXWnACT_c_D6ilTa5XFDoCtKCKt0xV1RQK0TNH8WmzGUpLBrigKdDcNXJSQ2SpJwQ=s176-c-k-c0x00ffffff-no-rj,False,False,1662165394.937299,0.0
367,Ugy0CgFXGu3DRv993Eh4AaABAg,Outstanding Chef,11 months ago,@gulfchef,UCgXfBx7Ci3dP6Z-S24LiWcQ,0,https://yt3.ggpht.com/ytc/AOPolaTGrU7qgGAmCx8yEHMfYQbIbdu8qHnr4QdCyo18aQ=s176-c-k-c0x00ffffff-no-rj,False,False,1662165394.939709,0.5
368,UgxMGTqMBtrZIq28BW94AaABAg,People say fishing boring sit wait never fight big fish try lose man love fight,5 months ago,@coolinbythebay5326,UCoDd--uznJTwXpT1GfGIxlg,0,https://yt3.ggpht.com/xlw0zB3rRosof8Ywx0b4M7P9QnnAuG0eF-qOjHr7Fx8CI1GAohOL9HE92ihqTbGyu7n3ggv2=s176-c-k-c0x00ffffff-no-rj,False,False,1677807395.316086,-0.16666666666666666
369,Ugxx9YqJCAt27TOe_OR4AaABAg,thank video wonder I use sugar could I salt smoke,7 months ago,@douglaspulliam60,UCjNePTGANAMKQ8CvtKqH_Og,0,https://yt3.ggpht.com/ytc/AOPolaR1wvn_RNdnSlENAM5XYEFftBMoWYhmFpemfoYAhmW3nDYokfVCFIu0GyYrE4W2=s176-c-k-c0x00ffffff-no-rj,False,False,1672709795.318096,0.0
370,UgyEs90LGqIpUhq9Ggh4AaABAg,if you re still Alaska try collab simply live Alaska couple host fish basically cook everything home scratch I think would collab great,10 months ago,@mintajajones349,UCKNUhzkq4qi75YSYY1EzflA,0,https://yt3.ggpht.com/ytc/AOPolaQORI5Od5dkyWC1DPVS_7MrHf9UR0iQ_dpJdTqu=s176-c-k-c0x00ffffff-no-rj,False,False,1664757395.320001,0.4681818181818182
371,UgycqkNFdWftVnWTQkx4AaABAg,catch cook always reward,8 months ago,@wdavis,UCl4sIlLMRIOsvNm5TJ1kfZw,0,https://yt3.ggpht.com/UlyqqChkslqxgKSxZgMO5ePLPihf0g4NpWkxwOuy0CisnVdBslKpoTWtYXfJ74kZTRM-J9bcK9k=s176-c-k-c0x00ffffff-no-rj,False,False,1670031395.323537,0.0
372,Ugyrt02a9kq6EZZoPS54AaABAg,never think i d crave salmon much,5 months ago,@rasithasenevirathne1604,UCSm0pZDrD33JGdbiuU3ll7g,0,https://yt3.ggpht.com/ytc/AOPolaSkyWKkICY7X89i8CXVIm7_mezX4qO8p2Y4k-8WHw=s176-c-k-c0x00ffffff-no-rj,False,False,1677807395.324647,0.2
373,UgxMdXQzseVkreRJNDZ4AaABAg,I like video calm nice real,5 months ago,@stevenyang8508,UCm8wWFR4UzB8O2JbhVcR7iQ,0,https://yt3.ggpht.com/Qwb2ZGZ0a2Sb2k2-uvdUzwIuJdfjKJd6VnW4ZgeXviEmehxmOdkGLTtW0E9NV4AKTKLtadE_gHg=s176-c-k-c0x00ffffff-no-rj,False,False,1677807395.326542,0.3666666666666667
374,UgzdCulnGJb6huQ8PR14AaABAg,great video I m jealous could not bite,6 months ago,@terryhughes7349,UCwSvDJ34Oy8s974_ra5UsQA,0,https://yt3.ggpht.com/VuddwLEBTUi2kxYg5B-sg-NjUBnbV2aFuTFK5ADkSH44ERmdxJaNKZfTrfvp5tO7HP9AyBCw=s176-c-k-c0x00ffffff-no-rj,False,False,1675388195.328646,0.8
375,UgwPZ0hta5waDlwv-ZZ4AaABAg,awesome sharp knife Fantastic video,4 months ago,@jimhager8583,UCeaF-_jLS0UDSdvnFHzg14Q,1,https://yt3.ggpht.com/ytc/AOPolaRJelBS-dBzXeH47_MQzrs9KvWJLPitenCiNyNz8EUDAJWZAkl_lH-7J6SytoxR=s176-c-k-c0x00ffffff-no-rj,False,False,1680482195.33065,0.425
376,UgxHSz5XAFXICUb6cGh4AaABAg,that salmon glisten oil can not even buy store,3 months ago,@papercutpostman1660,UCIGFVtkpMfIkyORYGETEE5g,0,https://yt3.ggpht.com/ytc/AOPolaQ5Juk8G7yS8DKFXwaF13RUkIYheOU7GTkW_crbqg=s176-c-k-c0x00ffffff-no-rj,False,False,1683074195.33259,0.0
377,UgxwlOPYJuWj0MbUjnh4AaABAg,you know damn well guy net choose help they salty show later catch something,1 year ago,@gregsakata6129,UC7P5mPaP6treO_xXFofB-WQ,1,https://yt3.ggpht.com/ytc/AOPolaSGK0N_o3suJQY1Ndv-ww67KCcW7WNwVbyIbyuT=s176-c-k-c0x00ffffff-no-rj,False,False,1659486995.333535,0.0
378,UgzaZ39rmJ-IoGx9J5R4AaABAg,2109 good feel world,6 months ago,@SamEnglish03,UCAilPfd5udVCb1buEjfCTUw,0,https://yt3.ggpht.com/ytc/AOPolaTt-u2opZu4_zfK3z5TTh1ad59-vHB8QdrQ5SiQ2A=s176-c-k-c0x00ffffff-no-rj,False,False,1675388195.335009,0.7
379,UgwFYEbU7e60VAD8rXh4AaABAg,do not smoker way smoke yet bake salmon soy maple syrup whole grain mustard butter glaze 13 minute 400f perfect video look like pure bliss eat I m canadian btw use dark maple syrup there s nothing well planet,1 year ago,@darinwilton9122,UCg3kbKMWVQSiWEIBsBpG5mA,0,https://yt3.ggpht.com/ytc/AOPolaQjJqIeuCeBag26dryPcf58uZO440b1BEeEHQ=s176-c-k-c0x00ffffff-no-rj,False,False,1659486995.335009,0.31607142857142856
380,UgwstjMKfjXa_Uth--14AaABAg,1 dude I need knife collection like 2 your idea blow mind 3 I m go fish,11 months ago (edited),@laird770,UCefs4i7d6gXZBkI7rMxYHdQ,0,https://yt3.ggpht.com/9oiYYlFQco4d_ffU_w3mkJdov8kBjwEm18yV6q_JIo6hdmx5LcroIIcZYtIG4fvHppgf7qSi2Q=s176-c-k-c0x00ffffff-no-rj,False,False,1662165395.337139,0.0
381,Ugyv2U-oxw8aU8bYXHx4AaABAg,you one lucky people natural fresh king salmon lunch dinner one buy shop fresh neither natural good luck man,10 months ago,@travelandfoodau,UCdQf0LZXow9V9_r0GWae6Bw,0,https://yt3.ggpht.com/GpdaPUizyfBjcbvlbBRjyjILpqW9_-8xFCaIU7p5Frx0brvz8EiV6THvSiBeEA0rgmBmRQeU=s176-c-k-c0x00ffffff-no-rj,False,False,1664757395.338236,0.3055555555555556
382,UgzOlv62394wlpHgGU54AaABAg,its hot its like 80 degree right absolutely crack,1 year ago,@thedirtydiddler8287,UCxOIAyrvbAeg8kLi0kTWkOQ,0,https://yt3.ggpht.com/ytc/AOPolaTo-DTDDyjbtKnf7VsUjc-YNHPUValoymEIymfI4A=s176-c-k-c0x00ffffff-no-rj,False,False,1659486995.339281,0.24523809523809526
383,UgxGDYac7ifxWgIOq_h4AaABAg,life thank share,1 month ago,@herbbot8241,UCH-xpXg1WSTIoYzbHmuBnww,0,https://yt3.ggpht.com/ytc/AOPolaR7Q48iLSygG5Q5tr-fvLq85NAFSU9XLvKH1A=s176-c-k-c0x00ffffff-no-rj,False,False,1688344595.340596,0.0
384,UgxcKQI2NxM3z7q3uoh4AaABAg,river fishing cook great video thank entertainment,8 months ago,@AtanasDimitrov954RR,UCcQwZlbWHWWYUBQFHS0q7Pg,0,https://yt3.ggpht.com/ytc/AOPolaSPqK9i1G8naxceraQXbN1Yhe73VKUM4UpfcEITeA=s176-c-k-c0x00ffffff-no-rj,False,False,1670031395.340596,0.8
385,UgzXT08AtiNj7O4m8Wh4AaABAg,now hit spot,7 months ago,@kennethwhite8045,UCm4wdR-iuvy-v5nA-Crxjfw,0,https://yt3.ggpht.com/ytc/AOPolaQ8CAGDGo2srGp9_Bgwjkz-mjaR3_kD3FJsqg=s176-c-k-c0x00ffffff-no-rj,False,False,1672709795.342728,0.0
386,UgyP3gw82iJECiMu8vF4AaABAg,I want eat bad,5 months ago,@billymaloney6763,UCFvo4aEQOtyleV9KrveLKvw,0,https://yt3.ggpht.com/ytc/AOPolaSVJhSPyWrUoTFldQPlGiH_tToE-vxx9oK9oQ=s176-c-k-c0x00ffffff-no-rj,False,False,1677807395.344709,-0.6999999999999998
387,Ugz1RhCE3yTf7GznOIh4AaABAg,Omg look good,1 year ago,@VA1ENTINX,UCiVip6J0gJvK4riTrrd6R5A,0,https://yt3.ggpht.com/esFLx56rhj0XPf_laYaoFiENGTYN1QpFvgUv4OihRQjRK10K3RIQvDf2xlxCaDVMkQKqiGwzjrw=s176-c-k-c0x00ffffff-no-rj,False,False,1659486995.345624,0.7
388,UgzOlv62394wlpHgGU54AaABAg.9e-c2cc0GRz9e0gqgttTAI,when you re sun something latitude make feel way hot temp show I d say least 10 degree maybe,1 year ago,@basictrainer,UCNXsQefafbjf22E9XJ1Ot_g,0,https://yt3.ggpht.com/ytc/AOPolaQrl97qYccRWYZJnZkf9pS8075dGz1583s2eA=s176-c-k-c0x00ffffff-no-rj,False,True,1659486995.548414,-0.024999999999999994
389,UgynQy4PYf6TofXiElN4AaABAg,that look awesome,1 year ago,@brianjanku4549,UCPM1vp0sr88BSSsJEAd7s0Q,0,https://yt3.ggpht.com/ytc/AOPolaRirQUPwx1WzR3UW2Wqb8BdCFGkaZmVITTGog=s176-c-k-c0x00ffffff-no-rj,False,False,1659486995.959266,1.0
390,UgxwALib8_3hDNI0n3p4AaABAg,as someone who s love central texas 42 year hear someone live Alaska call 80 degree hot crack,8 months ago (edited),@bs1820,UC8XUe3rNkrnKCXSB5nCWkzQ,0,https://yt3.ggpht.com/ytc/AOPolaTCjECmTCsR5UX_a724XB_xOBiqwpT4b_Fn-A=s176-c-k-c0x00ffffff-no-rj,False,False,1670031395.962273,0.2215909090909091
391,UgzF3jYPTVARo8iYhKp4AaABAg,brilliant nice work,10 months ago,@DavidAlxnder,UC_q6I-LZiqYGeXEOoslFAIg,0,https://yt3.ggpht.com/Y4vHTgfQ9-2eKXrQB1cqQJZ6aXz4zeTHCjaTF0veKdq-Gj5RsLGeyGMrdBpft68nzB0fdXCl0Q=s176-c-k-c0x00ffffff-no-rj,False,False,1664757395.964273,0.75
392,Ugy2Q7vWorLS94YU7-Z4AaABAg,myyyyy God I jealous damn look good,8 days ago,@quiksilverplaya,UCw-0_R8j25ugI2roxRXTZYA,0,https://yt3.ggpht.com/ytc/AOPolaTc0bLC7LGuf3YSsrV0tZe7WiA0jPLV7M-GVw=s176-c-k-c0x00ffffff-no-rj,False,False,1690331795.965273,0.7
393,UgyK_evfODIur8jFXlB4AaABAg,Legit I m inspire man get salmon fire pit thank share,1 year ago,@BCFishingJournal,UCds-MeroIwSUhW982HPvxaw,0,https://yt3.ggpht.com/HApiXWB8QjwD6Y_q_YbkVfHSnO3Tcwd0z10muRmeYjlRi1FlYf2F6D2PeFlWxKRh23GHv1mGtws=s176-c-k-c0x00ffffff-no-rj,False,False,1659486995.967273,0.0
394,UgwnMidwXEaGOcsbnhV4AaABAg,wow really campfire smoke salmon,3 months ago,@brainwashedarchive,UCVdiCza92u-RMel_9N2EZEQ,0,https://yt3.ggpht.com/ytc/AOPolaSNOAM0Y5ZzvOM0WyQRqabNLCLlgDCFGdtRAiK6u4E=s176-c-k-c0x00ffffff-no-rj,False,False,1683074195.96928,0.15000000000000002
395,UgxwaZ8PKLHGrCP1Nud4AaABAg,great episode homie salt bae would say Juicy,7 months ago,@elvirfale6675,UCrJEF1BVIImGHyv8K8NamsA,0,https://yt3.ggpht.com/ytc/AOPolaTSTRUsfp79w_us4c1k9Znnf_UZK7Zs8ZIHzTTJDTkp6dgorcw8ALzbpv_TLFip=s176-c-k-c0x00ffffff-no-rj,False,False,1672709795.970282,0.8
396,UgxTNuhCxzPQk5Hqyo14AaABAg,that look good,5 months ago,@stevinduong5829,UCdoSB73qPTuDF_VF9HiVXbQ,0,https://yt3.ggpht.com/ytc/AOPolaRICFFi4saPZHcKbtXYjRNY2aVEMJK7B4f2hg=s176-c-k-c0x00ffffff-no-rj,False,False,1677807395.972281,0.7
397,UgyOcEOUR5n47s6dqQB4AaABAg,I m really curious on fish size would not deba well choice knife I new japanese knife and consider buy deba specifically large fish I m also bit Bushcrafter I would really like know camp knife,1 year ago (edited),@pelewads,UCgEBRoIrm-1aK4oohOIwDZg,0,https://yt3.ggpht.com/ytc/AOPolaQcfmUUecA3q5vUGpbIXSfJB3onggOnncE7Lg=s176-c-k-c0x00ffffff-no-rj,False,False,1659486995.973282,0.09012987012987013
398,Ugy38BByvdVZl1jDSGV4AaABAg,Omg video get mouth watering,8 months ago,@triker327,UCUxbsHuPZjhaiZDonywvHMw,0,https://yt3.ggpht.com/LVr8UPuT704luIoKmomxNWLTCkYDJy50-0i7p2XTsFLIRk5h8_q7Rjc9XjnVR2XaD2eART7Yvw=s176-c-k-c0x00ffffff-no-rj,False,False,1670031395.975279,0.0
399,UgwNnf3Cbzak-bEEJmZ4AaABAg,thank extra video,1 year ago,@joerunge3915,UCe2rHSOjCBS50MhVaWSvB1g,0,https://yt3.ggpht.com/ytc/AOPolaTDi38Hp9t6ab1QEV21BFCgTFaCvd0wT2hdNTNt5A=s176-c-k-c0x00ffffff-no-rj,False,False,1659486995.97628,0.0
400,UgyllqnU1DAu0glwC1J4AaABAg,your trimmingcutting skill super good,5 months ago,@superusr,UChCt0cNeXwlKJ3DRxJ-8kIg,0,https://yt3.ggpht.com/ytc/AOPolaTq9i0HvTh2bpewn3xRPL6iVdXKoFHhKA5Z=s176-c-k-c0x00ffffff-no-rj,False,False,1677807395.978277,0.5166666666666666
401,UgyHfIgNa0UiaCmqSIx4AaABAg,that look good,5 months ago,@JamesGreen-hd4ux,UCaJS5j4DS1uFwMM22WRAUPQ,0,https://yt3.ggpht.com/ytc/AOPolaT-Y8SqDYZWDKGjFbTBIBK0tJ8IFV3avzzzmtIt733JgSPI0Eacq2ZAQucwjAG-=s176-c-k-c0x00ffffff-no-rj,False,False,1677807395.97928,0.7
